Z_ion,Z_target,E_proj[keV/u],Cross_section[cm2],Uncertainty[%],is_exp,Theory_ID,DOI
9,18,6.000e+01,7.812e-16,0,0,CDW-EIS,_
9,18,7.000e+01,1.582e-15,0,0,CDW-EIS,_
9,18,8.000e+01,2.528e-15,0,0,CDW-EIS,_
9,18,9.000e+01,3.595e-15,0,0,CDW-EIS,_
9,18,1.000e+02,4.606e-15,0,0,CDW-EIS,_
9,18,2.000e+02,1.037e-14,0,0,CDW-EIS,_
9,18,3.000e+02,1.115e-14,0,0,CDW-EIS,_
9,18,4.000e+02,1.067e-14,0,0,CDW-EIS,_
9,18,5.000e+02,9.918e-15,0,0,CDW-EIS,_
9,18,6.000e+02,9.169e-15,0,0,CDW-EIS,_
9,18,7.000e+02,8.485e-15,0,0,CDW-EIS,_
9,18,8.000e+02,7.879e-15,0,0,CDW-EIS,_
9,18,9.000e+02,7.346e-15,0,0,CDW-EIS,_
9,18,1.000e+03,6.877e-15,0,0,CDW-EIS,_
9,18,2.000e+03,4.196e-15,0,0,CDW-EIS,_
9,18,3.000e+03,3.037e-15,0,0,CDW-EIS,_
9,18,4.000e+03,2.390e-15,0,0,CDW-EIS,_
9,18,5.000e+03,1.976e-15,0,0,CDW-EIS,_
9,18,6.000e+03,1.688e-15,0,0,CDW-EIS,_
9,18,7.000e+03,1.475e-15,0,0,CDW-EIS,_
9,18,8.000e+03,1.312e-15,0,0,CDW-EIS,_
9,18,9.000e+03,1.182e-15,0,0,CDW-EIS,_
9,18,1.000e+04,1.077e-15,0,0,CDW-EIS,_
9,18,2.000e+04,5.797e-16,0,0,CDW-EIS,_
9,18,3.000e+04,4.035e-16,0,0,CDW-EIS,_
9,18,4.000e+04,3.126e-16,0,0,CDW-EIS,_
9,18,5.000e+04,2.569e-16,0,0,CDW-EIS,_
9,18,6.000e+04,2.193e-16,0,0,CDW-EIS,_
9,18,7.000e+04,1.921e-16,0,0,CDW-EIS,_
9,18,8.000e+04,1.715e-16,0,0,CDW-EIS,_
9,18,9.000e+04,1.554e-16,0,0,CDW-EIS,_
9,18,1.000e+05,1.424e-16,0,0,CDW-EIS,_
